:START_ID(Player),:END_ID(Team),start_time,end_time,sport_number,position
Q2343394,Q132880,,,,
Q2342717,Q157376,,,,
Q2342717,Q159729,,,,
Q2342717,Q161337,,,,
Q2342717,Q167253,,,,
Q2343394,Q164177,,,,
Q2343394,Q169138,,,,
Q2343394,Q169661,,,,
Q2345897,Q131371,,,,
Q2345886,Q138089,,,,
Q2345886,Q161337,,,,
Q2345897,Q162990,,,,
Q2345886,Q163480,,,,
Q2345897,Q163480,,,,
Q2345897,Q166105,,,,
Q2345897,Q172339,,,,
Q2348890,Q121783,,,,
Q2348890,Q159893,,,,
Q2348890,Q164177,,,,
Q2350303,Q121783,,,,
Q2350303,Q132893,,,,
Q2350303,Q170329,,,,
Q2350303,Q170649,,,,
Q2352839,Q131364,,,,
Q2352839,Q131371,,,,
Q2339308,Q572134,,,,
Q2342717,Q572134,,,,
Q2357156,Q169661,,,,
Q2335416,Q976396,,,,
Q2415540,Q121783,,,,
Q2415540,Q128109,,,,
Q2415540,Q159893,,,,
Q2415540,Q161345,,,,
Q2420023,Q121783,,,,
Q2419943,Q159729,,,,
Q2420023,Q161337,,,,
Q2420023,Q163480,,,,
Q2419943,Q166105,,,,
Q2419943,Q167253,,,,
Q2420023,Q167253,,,,
Q2419943,Q170329,,,,
Q2420023,Q169138,,,,
Q2420023,Q170329,,,,
Q2445067,Q121783,,,,
Q2445067,Q131364,,,,
Q2445067,Q161337,,,,
Q2445067,Q164177,,,,
Q2419943,Q976396,,,,
Q2449958,Q131371,,,,
Q2449958,Q132880,,,,
Q2449958,Q162990,,,,
Q2449958,Q164177,,,,
Q2449958,Q170649,,,,
Q2445067,Q572134,,,,
Q2464807,Q128109,,,,
Q2464807,Q131364,,,,
Q2471705,Q132880,,,,
Q2471705,Q138089,,,,
Q2471705,Q169661,,,,
Q2485594,Q131364,,,,
Q2485594,Q172339,,,,
Q2485594,Q180950,,,,
Q2500405,Q121783,,,,
Q2500405,Q159893,,,,
Q2500405,Q162954,,,,
Q2500405,Q169165,,,,
Q2500405,Q169637,,,,
Q2500405,Q169661,,,,
Q2500405,Q170329,,,,
Q2518209,Q132880,,,,
Q2518209,Q164177,,,,
Q2518209,Q167253,,,,
Q2518209,Q169138,,,,
Q2449958,Q3307390,,,,
Q2419943,Q157376,28 June 2005,16 January 2007,,
Q2354968,Q128109,February 2006,2006,,
Q2458102,Q164177,26 June 2003,03 January 2005,,
Q2458102,Q157376,03 January 2005,2006,,
Q2572066,Q161345,2006,2008,,
Q2518209,Q159729,,,,
Q2520223,Q159893,,,,
Q2520223,Q161345,,,,
Q2520223,Q162990,,,,
Q2527657,Q121783,,,,
Q2528518,Q132893,,,,
Q2527657,Q161345,,,,
Q2530432,Q121783,,,,
Q2530432,Q131364,,,,
Q2530432,Q131371,,,,
Q2555675,Q128109,,,,
Q2555675,Q131371,,,,
Q2555675,Q161337,,,,
Q2555675,Q163480,,,,
Q2557309,Q131364,,,,
Q2557309,Q138089,,,,
Q2557309,Q164177,,,,
Q2557309,Q170329,,,,
Q2561192,Q121783,,,,
Q2561192,Q157376,,,,
Q2561192,Q159893,,,,
Q2566308,Q121783,,,,
Q2566766,Q128109,,,,
Q2567459,Q121783,,,,
Q2566308,Q159729,,,,
Q2566308,Q167253,,,,
Q2566761,Q164177,,,,
Q2566766,Q169637,,,,
Q2568283,Q131371,,,,
Q2567459,Q157376,,,,
Q2567482,Q157376,,,,
Q2568283,Q132880,,,,
Q2567482,Q161337,,,,
Q2568283,Q138089,,,,
Q2567482,Q165529,,,,
Q2567459,Q169637,,,,
Q2568283,Q157376,,,,
Q2568283,Q159729,,,,
Q2568283,Q161345,,,,
Q2568283,Q163480,,,,
Q2568283,Q165529,,,,
Q2568283,Q166105,,,,
Q2568283,Q170649,,,,
Q2568283,Q172339,,,,
Q2557309,Q572134,,,,
Q2568283,Q572134,,,,
Q2586252,Q159893,,,,
Q2561192,Q976396,,,,
Q2568283,Q976396,,,,
Q2601456,Q162990,,,,
Q2601456,Q169138,,,,
Q2607044,Q165529,,,,
Q2607044,Q172339,,,,
Q2629170,Q131364,,,,
Q2629170,Q157376,,,,
Q2629170,Q162954,,,,
Q2629170,Q170558,,,,
Q2662655,Q132893,,,,
Q2663482,Q121783,,,,
Q2567459,Q3307390,,,,
Q2568283,Q3307390,,,,
Q2663482,Q976396,,,,
Q2698417,Q138089,,,,
Q2697583,Q165529,,,,
Q2698417,Q159893,,,,
Q2698478,Q161337,,,,
Q2698417,Q169165,,,,
Q2698478,Q169138,,,,
Q2698478,Q180950,,,,
Q2723793,Q128109,,,,
Q2723793,Q132880,,,,
Q2723793,Q161345,,,,
Q2723793,Q169661,,,,
Q2658522,Q2354728,,,,
Q2733180,Q121783,,,,
Q2733180,Q131364,,,,
Q2733180,Q131371,,,,
Q2734314,Q121783,,,,
Q2733180,Q161345,,,,
Q2733180,Q169661,,,,
Q2734358,Q138089,,,,
Q2734314,Q159893,,,,
Q2734358,Q162990,,,,
Q2734358,Q164177,,,,
Q2734358,Q165529,,,,
Q2734358,Q166105,,,,
Q2734358,Q167253,,,,
Q2734314,Q169661,,,,
Q2734358,Q169637,,,,
Q2658522,Q3128787,,,,
Q2733180,Q976396,,,,
Q2734358,Q976396,,,,
Q2572066,Q172339,2005,2006,,
Q2556204,Q572134,2006,2007,,
Q2699577,Q166105,23 June 2011,20 February 2013,,
Q2699577,Q161345,20 February 2013,05 March 2013,,
Q2572066,Q170558,2008,2008,,
Q2556204,Q132880,2008,2009,,
Q2572066,Q170649,2004,2005,,
Q3660140,Q121783,1980,1983,,
Q3446792,Q170649,2013,2022,,
Q3607493,Q169661,1974,1978,,
Q3420716,Q170649,1990,1990,,
Q2735161,Q131371,,,,
Q2735651,Q128109,,,,
Q2735651,Q131371,,,,
Q2735161,Q161345,,,,
Q2735161,Q163480,,,,
Q2736467,Q131371,,,,
Q2735651,Q161337,,,,
Q2755996,Q161337,,,,
Q2840336,Q128109,,,,
Q2840336,Q159729,,,,
Q2979330,Q159893,05 February 2020,,,
Q2924590,Q138089,,,,
Q2964717,Q161345,,,,
Q3136207,Q159893,,,,
Q3176617,Q164177,,,,
Q3176617,Q169637,,,,
Q3641271,Q166105,1975,1978,,
Q3335438,Q169661,,,,
Q3444907,Q157376,,,,
Q3470515,Q157376,,,,
Q3470515,Q161345,,,,
Q3470515,Q169138,,,,
Q3508880,Q131371,,,,
Q3508880,Q157376,,,,
Q3508880,Q572134,,,,
Q3534528,Q159893,,,,
Q3546387,Q162954,,,,
Q3605611,Q132893,,,,
Q3605611,Q138089,,,,
Q3605611,Q161345,,,,
Q3605611,Q170329,,,,
Q3607559,Q132893,,,,
Q3607559,Q159893,,,,
Q3610467,Q169661,,,,
Q3611535,Q159729,,,,
Q3616282,Q128109,,,,
Q3616282,Q131364,,,,
Q3616282,Q138089,,,,
Q3616538,Q131371,,,,
Q3615422,Q170558,,,,
Q3615422,Q170649,,,,
Q3616282,Q159893,,,,
Q3616282,Q164177,,,,
Q3616282,Q169637,,,,
Q3616282,Q170558,,,,
Q3616538,Q166105,,,,
Q3535758,Q2928124,,,,
Q3607559,Q976396,,,,
Q3635223,Q128109,,,,
Q3635223,Q131364,,,,
Q3635069,Q159893,,,,
Q3635223,Q162990,,,,
Q3635069,Q169165,,,,
Q3635069,Q169661,,,,
Q3635223,Q167253,,,,
Q3637933,Q170649,,,,
Q3640008,Q159729,,,,
Q3641274,Q121783,,,,
Q3640008,Q161345,,,,
Q3640008,Q162990,,,,
Q3639994,Q170329,,,,
Q3641306,Q131371,,,,
Q3641404,Q162990,,,,
Q3641306,Q169661,,,,
Q3643656,Q161345,,,,
Q3645478,Q138089,,,,
Q3644447,Q170558,,,,
Q3646337,Q131371,,,,
Q3645478,Q170329,,,,
Q3646216,Q157376,,,,
Q3646337,Q157376,,,,
Q3646337,Q169661,,,,
Q3647689,Q164177,,,,
Q3640008,Q572134,,,,
Q3658790,Q162954,,,,
Q3658790,Q162990,,,,
Q3658770,Q166105,,,,
Q3658790,Q170649,,,,
Q3640008,Q976396,,,,
Q3675545,Q165529,,,,
Q3675561,Q166105,,,,
Q3676028,Q162954,,,,
Q3641271,Q131371,,1978,,
Q3703044,Q128109,,,,
Q3702803,Q162954,,,,
Q3703044,Q159893,,,,
Q3705850,Q121783,,,,
Q3705850,Q131371,,,,
Q3705850,Q169637,,,,
Q3701345,Q572134,,,,
Q3705850,Q976396,,,,
Q3639961,Q3360254,,,,
Q3641306,Q3360254,,,,
Q3446792,Q170558,2022,,,
Q3641271,Q976396,1978,1979,,
Q2979330,Q161345,,05 February 2020,,
Q3787255,Q159893,1990,1990,,
Q3830839,Q169165,1964,1965,,
Q3758489,Q162954,1979,1980,,
Q3787255,Q132893,1991,1991,,
Q3805721,Q162990,1971,1972,,
Q3857417,Q170329,1968,1968,,
Q3773339,Q159729,1971,1974,,
Q3787255,Q161337,1990,1990,,
Q3787255,Q161337,1993,1993,,
Q3830839,Q572134,1969,1970,,
Q3705850,Q161337,,,,
Q3706937,Q131364,,,,
Q3705850,Q169165,,,,
Q3706937,Q169661,,,,
Q3715907,Q170649,,,,
Q3718733,Q131364,,,,
Q3718722,Q170329,,,,
Q3725517,Q128109,,,,
Q3725517,Q159729,,,,
Q3725517,Q159893,,,,
Q3725517,Q167253,,,,
Q3735442,Q169637,,,,
Q3735442,Q170329,,,,
Q3725517,Q976396,,,,
Q3759445,Q121783,,,,
Q3759415,Q128109,,,,
Q3758516,Q159893,,,,
Q3758516,Q170558,,,,
Q3759415,Q159729,,,,
Q3759874,Q167253,,,,
Q3760212,Q159729,,,,
Q3760212,Q162954,,,,
Q3760212,Q167253,,,,
Q3760568,Q157376,,,,
Q3760212,Q169637,,,,
Q3760568,Q169661,,,,
Q3760621,Q169661,,,,
Q3776413,Q164177,,,,
Q3783430,Q162954,,,,
Q3787395,Q138089,,,,
Q3786749,Q164177,,,,
Q3802207,Q165529,,,,
Q3802374,Q169661,,,,
Q3806765,Q128109,,,,
Q3805717,Q169661,,,,
Q3806280,Q169661,,,,
Q3806798,Q159729,,,,
Q3806798,Q163480,,,,
Q3806765,Q169661,,,,
Q3806798,Q169637,,,,
Q3806798,Q172339,,,,
Q3808307,Q131364,,,,
Q3808307,Q131371,,,,
Q3808379,Q131371,,,,
Q3808307,Q138089,,,,
Q3808307,Q157376,,,,
Q3808371,Q157376,,,,
Q3808307,Q161345,,,,
Q3808371,Q161345,,,,
Q3808368,Q164177,,,,
Q3809359,Q128109,,,,
Q3808307,Q167253,,,,
Q3808371,Q166105,,,,
Q3808307,Q170649,,,,
Q3808376,Q169661,,,,
Q3808713,Q164177,,,,
Q3783430,Q976396,,,,
Q3809470,Q164177,,,,
Q3809932,Q161337,,,,
Q3810125,Q170329,,,,
Q3814633,Q162954,,,,
Q3806798,Q572134,,,,
Q3830275,Q138089,,,,
Q3830275,Q159893,,,,
Q3837112,Q131371,,,,
Q3837112,Q132893,,,,
Q3837112,Q161337,,,,
Q3837112,Q163480,,,,
Q3850102,Q132880,,,,
Q3849554,Q167253,,,,
Q3849899,Q157376,,,,
Q3854064,Q131364,,,,
Q3856917,Q128109,,,,
Q3857412,Q132893,,,,
Q3856917,Q157376,,,,
Q3858086,Q131364,,,,
Q3856917,Q169637,,,,
Q3856917,Q170329,,,,
Q3857468,Q159893,,,,
Q3857392,Q169661,,,,
Q3858086,Q159893,,,,
Q3863037,Q132893,,,,
Q3836414,Q976396,,,,
Q3863037,Q169138,,,,
Q3854073,Q513372,,,,
Q3854064,Q572134,,,,
Q3856917,Q572134,,,,
Q3852019,Q2354728,,,,
Q3830259,Q3360254,,,,
Q3773339,Q161345,1976,1977,,
Q6109500,Q165529,,,,
Q6110020,Q169637,,,,
Q6127184,Q162954,,,,
Q6127184,Q165529,,,,
Q6220620,Q159893,,,,
Q5006560,Q167253,2013,,,
Q6390069,Q131364,,,,
Q3979078,Q169138,1988,1989,,
Q7000611,Q167253,,,,
Q6939389,Q3360254,,,,
Q3901344,Q169661,1976,1977,,
Q4018613,Q169661,1980,1981,,
Q3863037,Q159729,,,,
Q3863037,Q159893,,,,
Q3863037,Q161337,,,,
Q3874076,Q131364,,,,
Q3874306,Q131364,,,,
Q3874076,Q164177,,,,
Q3874076,Q170649,,,,
Q3874306,Q164177,,,,
Q3878435,Q166105,,,,
Q3897536,Q157376,,,,
Q3929785,Q132893,,,,
Q3930041,Q159893,,,,
Q3929977,Q167253,,,,
Q3930041,Q166105,,,,
Q3930041,Q169637,,,,
Q3930041,Q170558,,,,
Q3931440,Q131371,,,,
Q3930438,Q162954,,,,
Q3930640,Q166105,,,,
Q3931440,Q159893,,,,
Q3931734,Q159729,,,,
Q3931734,Q162954,,,,
Q3931734,Q162990,,,,
Q3931734,Q170329,,,,
Q3934007,Q131371,,,,
Q3934845,Q162954,,,,
Q3934924,Q161345,,,,
Q3934736,Q169637,,,,
Q3934924,Q167253,,,,
Q3934924,Q170558,,,,
Q3938234,Q157376,,,,
Q3940970,Q121783,,,,
Q3940971,Q121783,,,,
Q3940992,Q121783,,,,
Q3940992,Q131364,,,,
Q3941985,Q128109,,,,
Q3940970,Q159893,,,,
Q3940970,Q162954,,,,
Q3940971,Q169661,,,,
Q3941985,Q162990,,,,
Q3941985,Q169637,,,,
Q3931734,Q572134,,,,
Q3946363,Q131364,,,,
Q3953581,Q163480,,,,
Q3953581,Q164177,,,,
Q3931734,Q976396,,,,
Q3934924,Q976396,,,,
Q3961087,Q159729,,,,
Q3962469,Q159729,,,,
Q3878431,Q2928124,,,,
Q3973365,Q159729,,,,
Q3978605,Q138089,,,,
Q3984739,Q164177,,,,
Q3984739,Q169138,,,,
Q3984809,Q169165,,,,
Q3984809,Q169637,,,,
Q3984809,Q169661,,,,
Q3992118,Q131364,,,,
Q3992437,Q121783,,,,
Q3991349,Q159729,,,,
Q3992498,Q128109,,,,
Q3992530,Q131364,,,,
Q3991883,Q161345,,,,
Q3993222,Q131371,,,,
Q3992437,Q157376,,,,
Q3992457,Q159729,,,,
Q3992482,Q159893,,,,
Q3992437,Q170329,,,,
Q3992497,Q169165,,,,
Q3993330,Q170329,,,,
Q3998043,Q163480,,,,
Q3991349,Q572134,,,,
Q4019975,Q132880,,,,
Q4019975,Q138089,,,,
Q4021145,Q131371,,,,
Q3940353,Q3360254,,,,
Q4120452,Q166105,,,,
Q4121303,Q3128787,,,,
Q4274360,Q161345,,,,
Q4297121,Q726423,,,,
Q3940990,Q167253,1987,1987,,
Q4864809,Q976396,,,,
Q4954288,Q131371,,,,
Q4984295,Q166105,,,,
Q5108525,Q132893,,,,
Q5255286,Q121783,,,,
Q5315876,Q131364,,,,
Q5620638,Q169661,,,,
Q296403,Q976396,2012,2013,,
Q296403,Q121783,2004,2011,,
Q217632,Q159893,2016,2018,,
Q201608,Q121783,1999,1999,,
Q363421,Q170649,2004,2006,,
Q359401,Q161345,2015,2015,,
Q314413,Q169165,2010,2011,,
Q363421,Q164177,2016,2016,,
Q314413,Q128109,2003,2010,,
Q314413,Q128109,2012,2016,,
Q296403,Q169138,2003,2004,,
Q317045,Q572134,2011,2012,,
Q48860,Q121783,,,,
Q49030,Q138089,,,,
Q49030,Q157376,,,,
Q49030,Q161337,,,,
Q49030,Q161345,,,,
Q49030,Q164177,,,,
Q49030,Q165529,,,,
Q49030,Q169637,,,,
Q49030,Q172339,,,,
Q49030,Q180950,,,,
Q317045,Q169661,2002,2004,,
Q363421,Q159893,2016,2017,,
Q316253,Q131364,2013,2015,,
Q363421,Q132893,2009,2010,,
Q166871,Q163480,2011,,,
Q296403,Q132893,2011,2012,,
Q316253,Q132880,2006,2013,,
Q310541,Q165529,2007,2008,,
Q363421,Q132880,2006,2009,,
Q193637,Q167253,1999,2003,,
Q316253,Q572134,2015,2016,,
Q201608,Q132893,2000,2000,,
Q359401,Q131364,2012,2015,,
Q363421,Q131371,2013,2014,,
Q359401,Q976396,2015,2016,,
Q70698,Q132893,,,,
Q70698,Q157376,,,,
Q70698,Q159729,,,,
Q93587,Q161337,,,,
Q166871,Q131371,,,,
Q208623,Q131371,,,,
Q208623,Q169138,,,,
Q208623,Q169637,,,,
Q317045,Q170649,2004,2011,,
Q270975,Q131364,,,,
Q270975,Q131371,,,,
Q270975,Q159893,,,,
Q270975,Q167253,,,,
Q270975,Q169661,,,,
Q280376,Q131364,,,,
Q280376,Q132893,,,,
Q288853,Q170329,,,,
Q302777,Q128109,,,,
Q288853,Q572134,,,,
Q302777,Q157376,,,,
Q302777,Q167253,,,,
Q302777,Q169637,,,,
Q305510,Q131371,,,,
Q305510,Q180950,,,,
Q311542,Q131364,,,,
Q311542,Q159893,,,,
Q311542,Q166105,,,,
Q311542,Q169138,,,,
Q311542,Q169165,,,,
Q314822,Q121783,,,,
Q314822,Q138089,,,,
Q314413,Q159893,,,,
Q314409,Q161337,,,,
Q314409,Q169637,,,,
Q314409,Q169661,,,,
Q314822,Q170329,,,,
Q302777,Q572134,,,,
Q305510,Q572134,,,,
Q337729,Q131371,,,,
Q337729,Q161337,,,,
Q352064,Q132893,,,,
Q352064,Q169165,,,,
Q352064,Q169637,,,,
Q357458,Q170649,,,,
Q362214,Q131364,,,,
Q362214,Q162954,,,,
Q363432,Q128109,,,,
Q362214,Q169637,,,,
Q363460,Q131371,,,,
Q363460,Q132880,,,,
Q363445,Q157376,,,,
Q363460,Q157376,,,,
Q363460,Q161337,,,,
Q363445,Q162990,,,,
Q363445,Q162990,,,,
Q363460,Q164177,,,,
Q363432,Q169637,,,,
Q337729,Q976396,,,,
Q352064,Q572134,,,,
Q362214,Q572134,,,,
Q362214,Q976396,,,,
Q311542,Q3307390,,,,
Q363421,Q572134,2010,2013,,
Q585866,Q169138,06 February 2020,,,
Q611468,Q169138,2012,2013,,
Q721011,Q159893,1998,1999,,
Q708639,Q159729,1976,1976,,
Q611468,Q131364,2011,2012,,
Q721011,Q161337,2003,2004,,
Q657817,Q170649,1990,1991,,
Q657817,Q170649,1995,1996,,
Q721011,Q172339,2004,2004,,
Q580435,Q3307390,1995,1997,,
Q721011,Q121783,2006,2007,,
Q708639,Q166105,1973,1975,,
Q721011,Q162954,2003,2003,,
Q580435,Q169637,1994,1995,,
Q721011,Q131371,2002,2003,,
Q611468,Q169661,2013,2014,,
Q572987,Q132880,,,,
Q572987,Q159729,,,,
Q572987,Q162954,,,,
Q572987,Q169138,,,,
Q572987,Q170558,,,,
Q582337,Q163480,,,,
Q582337,Q166105,,,,
Q582337,Q170329,,,,
Q582337,Q172339,,,,
Q585866,Q131371,,,,
Q585866,Q132893,,,,
Q586337,Q128109,,,,
Q586337,Q131364,,,,
Q586337,Q132880,,,,
Q585866,Q162990,,,,
Q585866,Q170649,,,,
Q586337,Q159729,,,,
Q586337,Q169138,,,,
Q586337,Q169165,,,,
Q586337,Q172339,,,,
Q594137,Q157376,,,,
Q594137,Q166105,,,,
Q594137,Q169165,,,,
Q605482,Q159893,,,,
Q616436,Q121783,,,,
Q627300,Q128109,,,,
Q627300,Q169637,,,,
Q633781,Q163480,,,,
Q633781,Q165529,,,,
Q648455,Q169165,,,,
Q652743,Q128109,,,,
Q662328,Q121783,,,,
Q662328,Q169138,,,,
Q686536,Q169165,,,,
Q706771,Q138089,,,,
Q706771,Q169661,,,,
Q706771,Q170649,,,,
Q610741,Q3360254,,,,
Q714058,Q131364,,,,
Q714058,Q138089,,,,
Q714058,Q162954,,,,
Q717793,Q131371,,,,
Q717054,Q162954,,,,
Q717793,Q161345,,,,
Q717793,Q162954,,,,
Q717793,Q165529,,,,
Q717793,Q169138,,,,
Q717793,Q170329,,,,
Q717793,Q172339,,,,
Q719631,Q138089,,,,
Q719631,Q157376,,,,
Q719631,Q161345,,,,
Q706771,Q572134,,,,
Q719631,Q166105,,,,
Q719631,Q172339,,,,
Q722629,Q128109,,,,
Q722629,Q131371,,,,
Q722629,Q132893,,,,
Q722629,Q161345,,,,
Q722629,Q164177,,,,
Q722629,Q169138,,,,
Q722629,Q170329,,,,
Q722629,Q170558,,,,
Q735730,Q121783,,,,
Q735730,Q132893,,,,
Q735730,Q163480,,,,
Q722629,Q572134,,,,
Q735730,Q165529,,,,
Q735730,Q169138,,,,
Q735730,Q170329,,,,
Q735730,Q172339,,,,
Q741265,Q121783,,,,
Q741265,Q131364,,,,
Q741265,Q132880,,,,
Q741265,Q132893,,,,
Q741265,Q161337,,,,
Q741265,Q166105,,,,
Q741842,Q161345,,,,
Q741842,Q169165,,,,
Q741265,Q976396,,,,
Q767836,Q157376,,,,
Q767817,Q159729,,,,
Q767836,Q161345,,,,
Q767836,Q169637,,,,
Q376173,Q170329,2013,2015,,
Q447286,Q164177,2018,,,
Q509573,Q170329,1989,1990,,
Q541911,Q172339,2005,2006,,
Q541911,Q164177,2004,2005,,
Q541911,Q161345,2006,2006,,
Q447286,Q170558,2017,,,
Q440357,Q131371,1957,1969,,
Q370011,Q138089,,,,
Q369593,Q157376,,,,
Q369593,Q159893,,,,
Q369593,Q169165,,,,
Q370011,Q162954,,,,
Q371250,Q162990,,,,
Q377721,Q128109,,,,
Q376586,Q164177,,,,
Q377721,Q159893,,,,
Q377721,Q170649,,,,
Q377721,Q180950,,,,
Q384801,Q131364,,,,
Q384801,Q138089,,,,
Q384801,Q161345,,,,
Q384801,Q169637,,,,
Q376586,Q572134,,,,
Q431215,Q169661,,,,
Q434824,Q161345,,,,
Q443412,Q131371,,,,
Q443412,Q165529,,,,
Q443678,Q170558,,,,
Q447286,Q128109,,,,
Q447286,Q131364,,,,
Q447286,Q157376,,,,
Q447286,Q159893,,,,
Q447286,Q167253,,,,
Q434824,Q572134,,,,
Q376173,Q169637,2015,2016,,
Q458552,Q131371,,,,
Q458552,Q132893,,,,
Q459312,Q132893,,,,
Q458552,Q162990,,,,
Q458552,Q167253,,,,
Q458552,Q170558,,,,
Q458552,Q170649,,,,
Q458552,Q172339,,,,
Q447286,Q976396,,,,
Q483890,Q167253,,,,
Q504835,Q159729,,,,
Q510147,Q172339,,,,
Q517747,Q161345,,,,
Q517747,Q162990,,,,
Q517747,Q166105,,,,
Q520357,Q132893,,,,
Q520357,Q161337,,,,
Q520357,Q161345,,,,
Q520357,Q162954,,,,
Q520357,Q163480,,,,
Q520357,Q167253,,,,
Q520357,Q169138,,,,
Q520357,Q169165,,,,
Q521829,Q131371,,,,
Q521829,Q132893,,,,
Q521829,Q159893,,,,
Q521829,Q165529,,,,
Q521829,Q169138,,,,
Q521829,Q170558,,,,
Q522252,Q159893,,,,
Q526394,Q162990,,,,
Q526394,Q164177,,,,
Q530134,Q131371,,,,
Q530134,Q138089,,,,
Q530134,Q161345,,,,
Q530134,Q166105,,,,
Q530134,Q169637,,,,
Q530134,Q170649,,,,
Q533350,Q159729,,,,
Q535559,Q121783,,,,
Q535559,Q128109,,,,
Q535559,Q159893,,,,
Q535559,Q166105,,,,
Q535559,Q169138,,,,
Q547758,Q131364,,,,
Q547758,Q131371,,,,
Q547758,Q169138,,,,
Q550654,Q161337,,,,
Q553516,Q132893,,,,
Q554028,Q121783,,,,
Q553516,Q161345,,,,
Q553516,Q162954,,,,
Q553516,Q170558,,,,
Q554905,Q132893,,,,
Q555374,Q131371,,,,
Q555374,Q132893,,,,
Q554905,Q170329,,,,
Q555374,Q169637,,,,
Q555374,Q170329,,,,
Q557526,Q121783,,,,
Q557526,Q161345,,,,
Q572987,Q131364,,,,
Q376173,Q131364,2012,2013,,
Q554905,Q976396,,,,
Q19310495,Q138089,,,,
Q20031362,Q164177,2015,,,
Q50820763,Q157376,,,,
Q19667582,Q128109,,,,
Q19667582,Q131364,,,,
Q19667582,Q169637,,,,
Q15214945,Q138089,,,,
Q15214945,Q157376,,,,
Q15214945,Q161337,,,,
Q15214945,Q166105,,,,
Q19680145,Q159893,,,,
Q59772224,Q131364,,,,
Q59772314,Q131364,,,,
Q19622218,Q3360254,,,,
Q16847519,Q172339,2018,,,
Q37643108,Q131364,,,,
Q19864241,Q132893,,,,
Q19985163,Q159729,,,,
Q32786169,Q131364,2019,,,
Q15623860,Q121783,,,,
Q15623860,Q131364,,,,
Q29045021,Q162954,,,,
Q51337300,Q157376,,,,
Q51337534,Q159729,,,,
Q23771652,Q164177,23 June 2016,31 August 2018,,
Q24686369,Q121783,,,,
Q24686369,Q169165,,,,
Q7000611,Q128109,,,,
Q7001338,Q169661,,,,
Q15920046,Q138089,,,,
Q48835,Q131364,,,,
Q48860,Q138089,,,,
Q56073240,Q162990,,,,
Q65030600,Q132880,,,,
Q7117296,Q163480,,,,
Q7117296,Q165529,,,,
Q7179634,Q169661,,,,
Q7152742,Q2928124,,,,
Q16205434,Q132893,,,,
Q16204824,Q172339,,,,
Q16226926,Q132880,,,,
Q16226957,Q169661,,,,
Q16235975,Q164177,,,,
Q16226957,Q572134,,,,
Q7326861,Q165529,,,,
Q16235975,Q572134,,,,
Q47492916,Q131371,,,,
Q16847519,Q164177,2018,2018,,
Q15608836,Q164177,1968,1968,,
Q29796156,Q180950,,,,
Q16204824,Q165529,2015,2015,,
Q7595814,Q159893,,,,
Q20974656,Q121783,,,,
Q16114861,Q170329,1969,1970,,
Q21004725,Q132880,,,,
Q29045112,Q159893,2018,,11,
Q16579731,Q159893,,,,
Q27443338,Q164177,2017,2018,,
Q16847519,Q161337,2014,2018,,
Q30077055,Q167253,,,,
Q16228369,Q138089,2015,,,
Q22958459,Q164177,2018,,,
Q25757154,Q132893,,,,
Q16846249,Q138089,,,,
Q16846249,Q161345,,,,
Q16847519,Q131364,,,,
Q17281073,Q162954,2015,,,
Q23771652,Q162990,07 February 2019,2019,,
Q17180552,Q167253,,,,
Q17285824,Q138089,,,,
Q20709468,Q166105,2015,2016,,
Q8982526,Q132893,,,,
Q8982526,Q138089,,,,
Q8992149,Q157376,,,,
Q44741149,Q132880,,,,
Q47086923,Q157376,27 February 2020,,,
Q27049090,Q162990,,,,
Q18156606,Q138089,,,,
Q18156606,Q167253,,,,
Q18156606,Q169661,,,,
Q18156606,Q172339,,,,
Q23771652,Q161345,31 August 2018,07 February 2019,,
Q53871110,Q172339,,,,
Q15608836,Q572134,1968,1968,,
Q13860876,Q162990,,,,
Q63119820,Q157376,,,,
Q18685899,Q131364,,,,
Q18685899,Q132880,,,,
Q18685899,Q169661,,,,
Q18685899,Q572134,,,,
Q27837999,Q128109,,,,
Q27837999,Q162990,,,,
Q85784177,Q161345,,,,
Q27917119,Q131364,,,,
Q27922413,Q161337,,,,
Q27978936,Q132893,,,,
Q67970378,Q3360254,,,,
Q27978936,Q976396,,,,
Q23771652,Q157376,30 September 2019,,,
Q10261637,Q128109,,,,
Q974738,Q166105,2000,2002,,
Q918347,Q167253,1990,1992,,
Q971393,Q169165,17 February 2010,01 March 2011,,
Q947656,Q162990,January 1995,1995,,
Q971393,Q157376,03 March 2011,2011,,
Q974738,Q138089,2001,2002,,
Q947656,Q138089,October 1995,1995,,
Q918347,Q164177,1992,1995,,
Q971393,Q976396,28 June 2007,17 February 2010,,
Q918347,Q166105,1989,1990,,
Q974738,Q572134,2004,2006,,
Q947656,Q162954,1997,1997,,
Q947656,Q161345,November 1996,1996,,
Q918347,Q131371,1981,1989,,
Q767836,Q167253,,,,
Q773636,Q166105,,,,
Q773636,Q169637,,,,
Q783112,Q131371,,,,
Q786633,Q121783,,,,
Q786633,Q131364,,,,
Q767836,Q976396,,,,
Q888002,Q131371,,,,
Q888647,Q138089,,,,
Q888002,Q169661,,,,
Q888647,Q159729,,,,
Q888647,Q161345,,,,
Q888647,Q162954,,,,
Q888647,Q165529,,,,
Q888647,Q169138,,,,
Q919954,Q128109,,,,
Q919954,Q138089,,,,
Q919954,Q169165,,,,
Q919954,Q169661,,,,
Q925856,Q131364,,,,
Q925099,Q157376,,,,
